Station,Date,CHLA,DO,SALINITY,TN,TP,WTEMP,James_discharge,James_acc_flow_30d,James_acc_flow_60d,James_acc_flow_90d,Potomac_discharge,Potomac_acc_flow_30d,Potomac_acc_flow_60d,Potomac_acc_flow_90d,Susquehanna_discharge,Susquehanna_acc_flow_30d,Susquehanna_acc_flow_60d,Susquehanna_acc_flow_90d
CB8.1,2016-06-06,5.4468,7.15,21.04,0.3109,0.01405,22.164,27700,379110.0,643130.0,886340.0,19600,546800.0,832830.0,1153570.0,25000,958500.0,2078600.0,3107400.0
CB8.1,2016-07-11,4.4856,7.45,21.32,0.3082,0.0202,26.99,4810,234940.0,591620.0,904350.0,4270,219770.0,703120.0,1087850.0,5840,319860.0,1140760.0,2302360.0
CB8.1,2016-08-08,7.5828,6.94,22.87,0.3354,0.0341,27.44,9550,117280.0,358590.0,723500.0,3100,117550.0,348410.0,853010.0,13300,228320.0,584180.0,1448580.0
CB8.1,2016-08-29,3.3108,7.01,25.28,0.2542,0.0312,26.322,1770,106810.0,240180.0,536080.0,1730,111800.0,231860.0,549490.0,7830,302630.0,525800.0,970400.0
CB8.1,2016-09-19,4.0584,7.29,24.48,0.3047,0.0346,25.459,1670,48530.0,162910.0,386050.0,1120,54660.0,169100.0,350890.0,3850,209600.0,482800.0,740000.0
CB8.1,2016-10-17,6.141,8.2,21.05,0.4379,0.0417,20.704,3150,156420.0,207390.0,322900.0,3170,116310.0,177640.0,289750.0,9540,194990.0,425220.0,682250.0
CB8.1,2016-12-13,5.4468,9.58,25.26,0.2506,0.0222,9.411,4870,101910.0,164510.0,313240.0,4440,86310.0,153360.0,262690.0,24600,505420.0,1052800.0,1241580.0
CB8.1,2017-01-25,4.1652,10.26,23.46,0.2498,0.0169,7.379,33800,223350.0,346450.0,395180.0,47400,301130.0,421230.0,475720.0,72500,1332400.0,2133540.0,2581380.0
CB8.1,2017-02-14,4.0584,10.5,23.51,0.2415,0.0174,6.358,3610,266630.0,408190.0,517820.0,8790,423090.0,625700.0,717850.0,66300,1660500.0,2755330.0,3293850.0
CB8.1,2017-03-27,1.7088,9.95,24.12,0.1986,0.015,10.405,3750,96140.0,257950.0,506660.0,9930,245730.0,574710.0,920490.0,62100,1498100.0,3098200.0,4462900.0
CB8.1,2017-04-10,3.0972,9.17,23.7,0.2529,0.0245,12.453,12400,184800.0,277960.0,551430.0,20000,435630.0,659630.0,1082260.0,156000,2517600.0,4165100.0,5730700.0
CB8.1,2017-05-08,4.5924,8.19,23.09,0.2864,0.021,17.386,28000,367850.0,532570.0,627700.0,53700,504790.0,909480.0,1133590.0,178000,2411100.0,4702400.0,6322800.0
CB8.1,2017-06-14,7.0488,7.35,19.2,0.3313,0.0267,23.366,3340,366520.0,778070.0,983320.0,4960,484870.0,1110460.0,1582140.0,27200,1298500.0,3620800.0,6378200.0
CB8.1,2017-06-26,5.9808,7.03,23.49,0.2881,0.0292,24.389,3610,236530.0,744700.0,1006800.0,7080,328090.0,1076150.0,1513540.0,40000,1209900.0,3237200.0,6148800.0
CB8.1,2017-07-17,4.5924,7.0,23.2,0.3122,0.0266,26.369,1550,103630.0,440310.0,880300.0,3280,165390.0,580170.0,1263870.0,35900,806600.0,1994800.0,4334300.0
CB8.1,2017-08-10,8.2236,8.05,22.24,0.3008,0.0282,25.918,2030,44220.0,160740.0,563480.0,6640,217400.0,387410.0,978570.0,29300,1118300.0,1958300.0,3339200.0
CB8.1,2017-08-31,6.7284,7.07,22.81,0.3487,0.0449,23.97,941,41357.0,96027.0,242397.0,2790,174420.0,364950.0,566140.0,14500,622250.0,1712250.0,2791850.0
CB8.1,2017-09-22,6.8352,7.9,21.59,0.3201,0.0331,24.325,908,37636.0,82656.0,150216.0,2090,84840.0,325210.0,470610.0,8800,358500.0,1333600.0,2170900.0
CB8.1,2017-10-18,2.8836,7.37,23.73,0.3995,0.0451,20.139,1340,32492.0,72296.0,116486.0,2710,59470.0,150900.0,391030.0,16500,240770.0,629290.0,1663690.0
CB8.1,2017-11-16,3.5244,8.86,23.8,0.3323,0.0391,13.615,2390,83640.0,115872.0,156166.0,5070,186430.0,245130.0,339710.0,25600,945220.0,1178970.0,1575810.0
CB8.1,2018-01-22,3.0972,12.15,23.94,0.2328,0.0125,2.044,2490,63386.0,110286.0,199296.0,5980,127740.0,216940.0,423510.0,39900,815060.0,1373860.0,2435940.0
CB8.1,2018-02-14,3.738,11.1,21.81,0.2534,0.0144,5.828,30800,297120.0,343346.0,394096.0,29600,324950.0,409020.0,517080.0,58200,1559200.0,2086990.0,2752960.0
CB8.1,2018-03-19,6.408,11.02,21.7,0.2614,0.0184,6.88,3200,183240.0,510670.0,567406.0,5770,540850.0,903510.0,1012870.0,38200,3058200.0,4640300.0,5351290.0
CB8.1,2018-04-26,2.8836,9.35,22.06,0.2389,0.0153,12.747,30400,366670.0,557250.0,930600.0,16900,672050.0,1084840.0,1572940.0,59400,2145800.0,4407700.0,6572200.0
CB8.1,2018-06-25,7.3692,7.43,15.76,0.3976,0.0251,26.499,12200,380620.0,943900.0,1310570.0,58200,1134900.0,2141300.0,2813350.0,27900,1141900.0,3191000.0,5336800.0
CB8.1,2018-07-11,6.942,8.09,17.52,0.4065,0.0278,27.111,2600,209750.0,805310.0,1275410.0,7780,667930.0,2115030.0,2746880.0,15300,841100.0,2822700.0,4668000.0
CB8.1,2018-08-06,4.9128,7.95,18.8,0.3767,0.0258,27.312,13800,143820.0,378060.0,983730.0,41000,597300.0,1329450.0,2746550.0,104000,2327500.0,3192100.0,5213400.0
CB8.1,2018-08-27,5.2332,7.05,16.0,0.3926,0.0283,26.519,3600,186900.0,287250.0,654860.0,11700,667700.0,1096550.0,2255650.0,47400,2566300.0,4298200.0,5323500.0
CB8.1,2018-09-26,7.476,7.57,16.21,0.3813,0.0254,25.737,20100,345760.0,532660.0,633010.0,53100,989250.0,1656950.0,2085800.0,91100,2494600.0,5060900.0,6792800.0
CB8.1,2018-10-15,5.34,7.17,15.41,0.4283,0.0435,22.973,22100,671210.0,805080.0,981920.0,18500,1208100.0,1970350.0,2684510.0,75200,2827900.0,5006800.0,8067800.0
CB8.1,2018-11-12,18.2628,9.61,16.26,0.4335,0.0272,14.768,11600,367780.0,991440.0,1121510.0,39200,604370.0,1861970.0,2565820.0,109000,2076700.0,5045000.0,7324900.0
CB8.1,2019-07-08,9.078,6.52,18.29,0.3841,0.0327,26.561,4230,185240.0,400570.0,937210.0,26400,233240.0,821530.0,1661830.0,19500,1407300.0,3705500.0,6192000.0
CB8.1,2019-09-20,3.5244,7.82,21.92,0.2937,0.0186,24.803,1210,45760.0,128210.0,244730.0,2180,79490.0,222390.0,487780.0,8720,350920.0,874520.0,1979920.0
CB8.1,2019-10-14,7.476,7.83,18.74,0.3483,0.0248,20.859,1220,33144.0,85994.0,172014.0,1850,53590.0,143580.0,299280.0,13400,259410.0,660620.0,1229620.0
CB8.1,2019-11-11,5.9808,9.11,23.8,0.3011,0.0197,14.906,2800,133050.0,166344.0,220514.0,3410,144830.0,198580.0,290690.0,41300,1265000.0,1507350.0,1921120.0
CB8.1,2019-12-09,8.01,10.07,22.0,0.2685,0.0085,9.327,3540,94990.0,224300.0,257914.0,3100,95240.0,236930.0,290730.0,24300,844400.0,2063700.0,2304350.0
CB8.1,2020-05-29,7.2624,8.3,17.19,0.305,0.0231,19.877,14600,573460.0,1010250.0,1207490.0,10500,655050.0,1134660.0,1401030.0,18600,2128300.0,3983000.0,5826200.0
CB8.1,2020-06-23,12.816,9.28,18.91,0.3571,0.0332,24.854,16900,402400.0,955260.0,1364680.0,17100,307080.0,986830.0,1442430.0,20200,774900.0,3015100.0,4965000.0
CB8.1,2020-08-24,16.3404,7.63,19.83,0.4155,0.0495,27.393,6390,193400.0,300040.0,678840.0,4810,175540.0,300570.0,609250.0,9030,334010.0,679590.0,1414090.0
CB8.1,2020-09-16,11.9616,7.0,21.88,0.3653,0.0395,24.679,2820,244750.0,383440.0,643860.0,3300,191310.0,334720.0,523530.0,4040,219830.0,565430.0,950970.0
CB8.1,2020-10-13,6.408,8.12,21.92,0.3288,0.0207,20.374,15600,145950.0,427890.0,526540.0,3600,86540.0,284130.0,418410.0,8320,155390.0,391300.0,742760.0
CB8.1,2020-11-16,4.1652,8.27,17.76,0.4112,0.0333,16.945,24400,604000.0,770070.0,999140.0,13200,159090.0,247280.0,433100.0,27800,334250.0,491090.0,704370.0
CB8.1,2021-04-05,4.3788,10.55,18.06,0.2889,0.00915,12.438,14400,383450.0,1075050.0,1410490.0,14300,393030.0,1088830.0,1383790.0,50700,2099100.0,3260800.0,4279000.0
CB8.1,2021-05-11,7.7964,8.39,21.99,0.2921,0.0218,16.969,5800,332810.0,699360.0,1412360.0,10600,456610.0,804140.0,1571670.0,68000,1375900.0,3379500.0,4727400.0
CB8.1,2021-08-05,8.30667,8.35,21.14,0.3556,0.0215,25.939,1490,59360.0,202910.0,334280.0,1540,79610.0,274900.0,484120.0,20800,1191200.0,1745060.0,2987060.0
CB8.1,2021-08-23,8.01,6.52,23.4,0.3437,0.0391,27.602,3830,82480.0,153330.0,303910.0,3910,74010.0,179030.0,392840.0,81300,832100.0,1871660.0,2556060.0
CB8.1,2021-09-13,7.6896,8.23,22.82,0.3263,0.0352,25.843,1950,112890.0,170970.0,280850.0,5650,301480.0,366270.0,513980.0,36900,1869600.0,2881200.0,3511260.0
CB8.1,2021-10-14,6.7284,8.93,20.41,0.3285,0.0217,22.868,2490,148870.0,260570.0,319880.0,4260,270040.0,574370.0,638210.0,28800,1538800.0,3419100.0,4369000.0
CB8.1,2021-11-11,6.0876,9.85,20.33,0.3075,0.0183,14.347,2620,96540.0,244140.0,356980.0,4670,175200.0,447250.0,745490.0,29900,1805100.0,3348900.0,5199800.0
CB8.1,2021-12-06,8.2236,9.6,23.05,0.3326,0.0215,10.556,2220,86380.0,186560.0,329080.0,3210,155980.0,327220.0,621570.0,34100,1363800.0,3159900.0,4736500.0
CB8.1,2022-01-13,3.9516,11.15,20.54,0.2664,0.0152,6.465,6950,125820.0,206440.0,304530.0,7650,160440.0,294240.0,476200.0,24400,1233500.0,2424900.0,4331500.0
CB8.1,2022-03-14,5.7405,10.12,20.65,0.30582,0.0234,8.694,11200,202130.0,453760.0,579580.0,9640,342300.0,672970.0,833410.0,83900,2667200.0,3729900.0,4963400.0
CB8.1,2022-06-07,4.272,8.15,18.08,0.3098,0.0156,24.008,4790,307900.0,550390.0,841750.0,5900,563350.0,1145970.0,1460490.0,19100,1338800.0,3647800.0,5957300.0
CB8.1,2022-06-27,7.8765,7.93,21.83,0.3177,0.0295,24.706,2850,212280.0,444660.0,705900.0,4540,196930.0,893150.0,1378770.0,20700,615100.0,2330100.0,4627300.0
CB8.1,2022-10-20,5.5536,8.59,24.9,0.27917,0.02,16.961,1860,52150.0,126030.0,202320.0,2140,93730.0,204760.0,304040.0,9850,517810.0,906950.0,1111880.0
CB8.1,2022-12-05,4.9128,9.5,24.34,0.27757,0.0232,11.618,3810,174630.0,223190.0,281530.0,3760,171730.0,248890.0,369980.0,46000,1064670.0,1494740.0,2032890.0
CB8.1,2023-01-20,7.9032,10.41,23.45,0.28194,0.0176,7.75,5790,272590.0,470710.0,613030.0,5700,365150.0,564600.0,702760.0,60300,2148300.0,3292000.0,4009000.0
CB8.1,2023-02-21,4.5924,10.17,23.29,0.23104,0.0168,10.295,18500,332490.0,587390.0,804130.0,16300,266930.0,602090.0,831430.0,36100,1293200.0,3493900.0,4661700.0
CB8.1,2023-03-16,2.2428,10.01,24.29,0.20794,0.015,10.002,5900,368180.0,589760.0,898490.0,8630,435200.0,657810.0,1077770.0,37000,1282300.0,2800100.0,4898200.0
CB8.1,2023-05-09,3.9516,8.43,22.16,0.236235,0.01995,17.893,6060,247210.0,408870.0,792720.0,12100,289410.0,576680.0,986400.0,56200,1621000.0,3144900.0,4329200.0
CB8.1,2023-06-09,4.806,7.79,21.08,0.29794,0.0227,20.592,2240,107660.0,354810.0,514020.0,1910,180650.0,474430.0,755630.0,7050,573550.0,2182850.0,3716750.0
CB8.1,2023-06-28,3.9516,7.49,22.1,0.29901,0.0201,24.127,9360,104150.0,321050.0,493300.0,6580,78560.0,425940.0,619360.0,20900,331890.0,1842190.0,2973490.0
CB8.1,2023-07-12,5.2332,7.87,22.22,0.34095,0.0226,29.054,4650,133920.0,234010.0,478790.0,2700,96590.0,236020.0,557970.0,36300,533650.0,1001090.0,2613290.0
CB8.1,2023-08-07,4.4856,6.31,24.01,0.35216,0.0491,25.885,3030,176930.0,298840.0,409630.0,2240,66340.0,159330.0,349370.0,9440,626640.0,1063630.0,1673730.0
CB8.1,2023-08-28,5.34,6.88,25.54,0.26022,0.0293,25.886,1670,57470.0,252180.0,359860.0,770,44119.0,132639.0,213039.0,23900,796140.0,1466040.0,1805320.0
CB8.1,2023-09-13,4.4856,6.78,24.46,0.30166,0.0192,26.709,1590,51810.0,212140.0,354160.0,2870,33363.0,95563.0,195823.0,29600,877700.0,1462440.0,2033520.0
CB8.1,2023-10-10,8.2236,9.47,23.09,0.30711,0.0184,20.514,1140,52840.0,106600.0,273980.0,1360,67390.0,99133.0,165163.0,23700,711620.0,1567520.0,2149260.0
CB8.1,2023-11-16,5.6604,8.73,24.31,0.30414,0.0217,14.055,1220,35630.0,87450.0,138200.0,1060,35638.0,99528.0,133621.0,12800,609700.0,1273420.0,2132220.0
CB8.1,2023-12-13,4.1652,9.51,24.68,0.24025,0.0214,9.751,11000,101950.0,138330.0,190210.0,6900,102320.0,139088.0,202698.0,80500,926900.0,1556600.0,2239220.0
CB8.1,2024-01-23,5.2332,11.22,17.3,0.33166,0.0197,4.806,5000,415180.0,566990.0,617650.0,8970,505820.0,700960.0,749768.0,41600,2567300.0,4478200.0,5068900.0
CB8.1,2024-02-22,2.9904,11.21,20.47,0.282,0.012,6.815,6190,328770.0,743950.0,895760.0,13000,636750.0,1142570.0,1337710.0,34200,2219100.0,4786400.0,6697300.0
CB8.1,2024-03-20,6.5415,10.16,17.79,0.28853,0.01515,11.062,6550,306550.0,631620.0,1043840.0,13400,627700.0,1250480.0,1751840.0,51000,2377100.0,4643400.0,7385600.0
CB8.1,2024-05-14,9.5052,8.67,16.94,0.39277,0.0235,19.384,3590,206000.0,552020.0,877990.0,12800,365280.0,1074710.0,1752410.0,67700,1742500.0,4735500.0,6981100.0
CB8.1,2024-06-13,5.0196,7.62,19.06,0.33152,0.0262,23.897,2190,152590.0,358590.0,704610.0,3270,220640.0,585920.0,1295350.0,12700,1026800.0,2769300.0,5762300.0
CB8.1,2024-06-27,6.3012,7.05,20.7,0.3573,0.0263,25.445,1250,71730.0,250780.0,593980.0,1860,112370.0,392740.0,1129320.0,9450,531280.0,1811780.0,5172380.0
CB8.1,2024-07-12,6.408,6.98,22.79,0.28102,0.0244,25.799,1260,42370.0,196360.0,427970.0,1590,61170.0,291340.0,676720.0,5780,376600.0,1458400.0,3297200.0
CB8.1,2024-08-19,3.6312,7.67,21.15,0.29167,0.0102,27.155,2250,119570.0,157050.0,262170.0,4150,190460.0,240160.0,407900.0,44200,1374420.0,1717650.0,2422350.0
CB8.1,2024-08-27,2.4564,8.25,20.26,0.30679,0.0184,26.684,1400,119200.0,159310.0,227730.0,2040,199260.0,245800.0,351930.0,17300,1513350.0,1873270.0,2386250.0
CB8.1,2024-09-20,8.8644,7.48,21.41,0.37742,0.0359,23.604,5810,47476.0,168546.0,205626.0,1450,68630.0,263250.0,310850.0,6590,475310.0,1915220.0,2258700.0
CB8.1,2024-10-23,4.9128,8.96,21.41,0.28858,0.0249,18.572,2450,412450.0,465296.0,586066.0,2520,291210.0,360300.0,558010.0,7840,289870.0,697220.0,2193570.0
CB8.1,2024-11-11,4.1652,7.94,23.55,0.33943,0.0291,17.633,2130,72620.0,476406.0,531596.0,1900,73270.0,348800.0,444810.0,5770,211910.0,498640.0,1315920.0
CB8.1,2024-12-10,3.204,9.94,23.66,0.2936,0.0234,9.186,1790,65050.0,139720.0,540376.0,2080,69900.0,146560.0,418440.0,12900,407990.0,619790.0,910730.0
